order_id,order_status,purchase_dt,estimated_dt,actual_dt,observation_class
b715c631fdd01580d9de3ed3759523c7,canceled,2018-02-17 20:24:59,2018-03-12,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
2b941f8e6ff81158a52de44909dc2a52,canceled,2017-04-14 19:05:05,2017-05-10,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
a91e25d9e242b0545cddf83a2bb46954,unavailable,2017-02-01 13:27:48,2017-03-14,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
1cd11ceddf403341992843e08f53c75f,shipped,2017-12-08 20:31:05,2018-01-03,,OUTCOME_UNOBSERVED_BY_DATASET_END
103d9703fa0f4778189330f41abcbb55,shipped,2017-06-19 21:20:18,2017-07-11,,OUTCOME_UNOBSERVED_BY_DATASET_END
b4757419a0d328d1c3c848d9957cb20c,invoiced,2017-03-08 09:46:27,2017-04-17,,OUTCOME_UNOBSERVED_BY_DATASET_END
e18cd51191ffbe2bca934d1d13805164,shipped,2017-12-15 11:46:19,2018-01-11,,OUTCOME_UNOBSERVED_BY_DATASET_END
46c25d5c696b53935b00b3e3fa555d20,unavailable,2017-06-29 19:41:31,2017-07-19,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
402e0a2ad64d2f2b8f0d06d436789aca,unavailable,2017-10-21 10:58:06,2017-11-09,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
f88efafe68a38b479def426923166490,shipped,2017-07-03 13:16:21,2017-07-28,,OUTCOME_UNOBSERVED_BY_DATASET_END
19bbda1f882b3aeddba973e935519905,unavailable,2017-11-03 22:26:44,2017-11-24,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
cda873529ca7ab71f677d5ec11a40304,shipped,2016-10-05 16:57:30,2016-12-01,,OUTCOME_UNOBSERVED_BY_DATASET_END
4c844ad892548aa3024f6fbd7cb7211f,shipped,2017-11-12 17:27:39,2017-12-01,,OUTCOME_UNOBSERVED_BY_DATASET_END
e55fa3385fa77f6be6a0041c5daf2fb6,unavailable,2018-08-01 03:54:30,2018-08-08,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
3cd41dc7c9fceb7de4fb0e9983a4b1ed,unavailable,2017-10-10 23:49:13,2017-10-23,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
d1cc6390ec948b6e8d38ebddd2996d18,shipped,2017-05-08 00:45:17,2017-05-31,,OUTCOME_UNOBSERVED_BY_DATASET_END
610d01be21a4553d8ae1b2c4000c2703,shipped,2018-08-04 22:38:40,2018-08-13,,OUTCOME_UNOBSERVED_BY_DATASET_END
0e09e160c7532013444616096bc75f89,invoiced,2018-04-18 17:12:24,2018-05-04,,OUTCOME_UNOBSERVED_BY_DATASET_END
cd3f1c4c9d4aaf1ea8940fbb22adced5,shipped,2017-05-19 11:30:48,2017-06-14,,OUTCOME_UNOBSERVED_BY_DATASET_END
ab6d84885a2b1513ec4035973c08460f,canceled,2018-08-04 10:54:42,2018-08-13,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
7c544ec2abdd2f2470ffdaf4215d8706,shipped,2017-04-17 00:56:11,2017-05-12,,OUTCOME_UNOBSERVED_BY_DATASET_END
9be4a7082d59a1dd26f0eb214e39f767,shipped,2017-06-13 15:37:50,2017-07-26,,OUTCOME_UNOBSERVED_BY_DATASET_END
f2d45d510df2224a3cac856602af7486,shipped,2018-08-13 20:48:30,2018-08-27,,OUTCOME_UNOBSERVED_BY_DATASET_END
1612081119e8f23745698ad3367cc14b,unavailable,2016-10-05 18:06:48,2016-11-17,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
1fda9a8d1632a5964c43fb8e64dbe3e3,unavailable,2017-11-07 19:54:22,2017-11-24,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
24f07a52ca6b749c618b46ddb2e94b8a,canceled,2018-01-30 09:39:05,2018-02-21,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
f38a6dc0f541c9dff3f0c72009f2976d,shipped,2018-08-17 00:07:40,2018-08-23,,OUTCOME_UNOBSERVED_BY_DATASET_END
a3ed0979ab701d548275a0f5c844c635,canceled,2018-03-05 14:37:03,2018-03-15,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
ab46182a322cb6dc83f4138d4e5cd73f,unavailable,2017-11-24 19:49:07,2017-12-08,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
6b34bb840d9211dc1a1f94e049a79de4,shipped,2018-03-04 11:52:08,2018-03-27,,OUTCOME_UNOBSERVED_BY_DATASET_END
0d2c1a413f6aa3a36b8bb940b028f930,unavailable,2017-11-23 11:14:30,2017-12-14,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
f4366d9980e6fb925d2ed9a63d8a6e2c,canceled,2017-03-10 13:52:02,2017-03-31,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
77b8e495f75bbdf52e3a29bc46188eef,unavailable,2017-10-12 17:32:55,2017-11-03,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
3a3aed58b078ba2d2105cd76ce7a76d7,canceled,2017-05-25 16:12:51,2017-06-16,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
a0e2544c7da875c21ffe5c1f59a0fc0e,shipped,2018-01-12 20:39:18,2018-02-05,,OUTCOME_UNOBSERVED_BY_DATASET_END
403d9938537f6a0538d6860e3e7bc7fa,shipped,2018-02-11 20:49:10,2018-03-05,,OUTCOME_UNOBSERVED_BY_DATASET_END
6e98de3a85c84ead6689189b825d35b5,canceled,2018-03-15 10:07:02,2018-04-09,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
53ee943d0767c9dc3922938b2550ab26,canceled,2017-09-10 16:41:44,2017-09-27,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
80fd1b0b81771253d43532f41d575d39,canceled,2017-10-29 18:02:37,2017-11-28,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
82833fb7278ad2602271d0c880c028d6,shipped,2018-01-15 22:22:17,2018-02-15,,OUTCOME_UNOBSERVED_BY_DATASET_END
0fb9645c128ac84788798f0129496ca7,canceled,2018-08-21 10:15:51,2018-09-04,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
607c1c3f926d9435d428d7aa7d52a1ed,unavailable,2018-02-13 21:40:28,2018-03-01,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
22cee08cd372f903b380852fdf75a1eb,shipped,2018-03-19 16:35:43,2018-04-25,,OUTCOME_UNOBSERVED_BY_DATASET_END
3dcd6dc6516ed823141649f1fee54303,shipped,2017-05-31 13:19:06,2017-06-29,,OUTCOME_UNOBSERVED_BY_DATASET_END
37def1f304d4a5cfd597d66b3a778e9e,shipped,2017-11-11 17:22:09,2017-12-05,,OUTCOME_UNOBSERVED_BY_DATASET_END
5d052bba15113c0ee4700d9916844605,invoiced,2018-07-16 10:15:36,2018-07-31,,OUTCOME_UNOBSERVED_BY_DATASET_END
b90cc9e10252911c2092a1e49794aa13,unavailable,2018-02-07 11:42:41,2018-02-23,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
0ed61f5ab3280ff43b157a6e91942538,canceled,2017-03-29 19:56:47,2017-05-12,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
6081e66cc1fc92a9f303a8f878f5be36,processing,2017-03-02 01:33:22,2017-03-22,,OUTCOME_UNOBSERVED_BY_DATASET_END
2d3ea45912e1469b558f6235da4d1689,shipped,2017-08-28 16:05:03,2017-09-08,,OUTCOME_UNOBSERVED_BY_DATASET_END
86c8fd057d184ed3d5059a43d58ff5db,processing,2017-10-11 19:51:04,2017-11-07,,OUTCOME_UNOBSERVED_BY_DATASET_END
86f54473ab658e573e101bb266ced50e,processing,2018-01-05 13:58:41,2018-02-06,,OUTCOME_UNOBSERVED_BY_DATASET_END
8d91588bf6ce83db4198f80c56776af6,processing,2017-03-04 11:07:35,2017-03-27,,OUTCOME_UNOBSERVED_BY_DATASET_END
e6219e023ffb572358be0c275a2cdba0,shipped,2017-06-25 18:05:48,2017-07-24,,OUTCOME_UNOBSERVED_BY_DATASET_END
43bd50a07cc1758b29b32804f1a6d552,processing,2017-09-21 10:50:01,2017-10-17,,OUTCOME_UNOBSERVED_BY_DATASET_END
33f11b444d480cee508b54f3cf17b079,unavailable,2018-03-02 16:48:27,2018-03-22,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
974f9f87a3bad01b2ac72fe987505e9b,unavailable,2017-06-09 20:25:03,2017-08-01,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
8ab4ca9525e1f61c67972a13885d3b96,unavailable,2017-05-09 15:29:35,2017-06-06,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
675b0980a1c53e959dc721b6e608997f,unavailable,2017-08-16 21:54:45,2017-09-12,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
fdbbb1715d0c62c714e2a8178b95dd54,canceled,2018-05-20 21:30:58,2018-05-29,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
33c5dbe43ca27f9986dd3c0f02b94286,invoiced,2018-03-06 00:58:52,2018-03-26,,OUTCOME_UNOBSERVED_BY_DATASET_END
ed2f80d07bcb176e6097b0a730d3d53d,shipped,2017-04-25 13:17:36,2017-05-25,,OUTCOME_UNOBSERVED_BY_DATASET_END
436b06a1d206f46ff8bcf05997df34e0,shipped,2017-02-15 11:11:16,2017-03-16,,OUTCOME_UNOBSERVED_BY_DATASET_END
6d3130927406da969ab807821a93a65d,unavailable,2017-02-11 21:39:55,2017-03-10,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
defe6c6f7875ec5d8409143a3d850eaa,invoiced,2017-09-25 11:11:34,2017-10-24,,OUTCOME_UNOBSERVED_BY_DATASET_END
1046c724dec8bc31545703d07c378073,canceled,2018-07-14 10:27:55,2018-07-30,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
4d7ca3591e5dc730ad4e00085ebe11c6,invoiced,2018-04-24 20:40:44,2018-05-08,,OUTCOME_UNOBSERVED_BY_DATASET_END
4ce5e2d15628c2277ca6ed81ee60f9de,unavailable,2017-07-10 00:18:31,2017-08-03,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
61f09a5c165d4739d93255570e4ca385,invoiced,2017-08-21 21:25:31,2017-09-18,,OUTCOME_UNOBSERVED_BY_DATASET_END
f2276aedc1503afbb1927eeaeae27a7b,shipped,2018-07-25 21:34:44,2018-08-10,,OUTCOME_UNOBSERVED_BY_DATASET_END
5651d145b842e1a67239f35b7c6ceb18,processing,2017-12-23 15:20:23,2018-02-01,,OUTCOME_UNOBSERVED_BY_DATASET_END
e4c35e0087c99d3416b1d90566f28e3f,shipped,2018-05-02 13:25:06,2018-05-22,,OUTCOME_UNOBSERVED_BY_DATASET_END
49c5132b03e35ffa18fdca050d1f8e33,unavailable,2017-10-30 23:52:49,2017-11-16,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
d3595dfd1c2d8bdbfd8d2f3bb98a5cc5,shipped,2017-03-13 21:07:39,2017-03-30,,OUTCOME_UNOBSERVED_BY_DATASET_END
34d3825176b5e4ae141843ed4e313c7d,processing,2017-09-28 12:02:45,2017-10-31,,OUTCOME_UNOBSERVED_BY_DATASET_END
bf3b217e5505e5e9d746120dbb93b562,shipped,2017-08-24 07:15:30,2017-09-18,,OUTCOME_UNOBSERVED_BY_DATASET_END
60856ac7677a70cd87ad25d9b34d051b,invoiced,2016-10-06 14:36:59,2016-11-28,,OUTCOME_UNOBSERVED_BY_DATASET_END
3f6509ff22303ff04b9bf1b2c8bf69c6,canceled,2018-08-13 19:21:19,2018-08-17,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
e8d766b30a09fa62922aec00c6fecc85,processing,2017-01-24 21:24:34,2017-03-07,,OUTCOME_UNOBSERVED_BY_DATASET_END
59093e9d4ab91f46ff314e966e4268c1,shipped,2017-02-10 11:46:44,2017-03-14,,OUTCOME_UNOBSERVED_BY_DATASET_END
2d31315ad8289e1e63c8451715e80306,unavailable,2017-09-07 13:52:34,2017-09-26,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
cc9b441239dbd3786773a5c8724547ba,shipped,2018-03-31 16:31:09,2018-04-26,,OUTCOME_UNOBSERVED_BY_DATASET_END
1a2ea9e216498b997c8e13a9aa8313c4,processing,2017-02-27 11:18:01,2017-03-22,,OUTCOME_UNOBSERVED_BY_DATASET_END
59bef859ee544206d66d43cd4a50fac9,shipped,2018-03-16 17:26:27,2018-04-11,,OUTCOME_UNOBSERVED_BY_DATASET_END
d56ec35ab3257ad373bdbca2a1516715,shipped,2018-01-19 18:32:44,2018-02-22,,OUTCOME_UNOBSERVED_BY_DATASET_END
5f2dbe00a1732133a6809ae1af554123,unavailable,2017-02-06 08:18:30,2017-03-02,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
b7349b2c8b3b8105cb58b4c65602206e,processing,2017-08-11 10:10:03,2017-09-29,,OUTCOME_UNOBSERVED_BY_DATASET_END
56f251ca89f74d06076966d5d49b9dc6,canceled,2018-03-01 18:03:33,2018-03-23,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
2686d8e26c3f6e55f0b0914311ebc718,shipped,2018-03-02 22:44:58,2018-03-23,,OUTCOME_UNOBSERVED_BY_DATASET_END
907057c26859398070400de963028855,shipped,2017-08-21 15:01:40,2017-09-21,,OUTCOME_UNOBSERVED_BY_DATASET_END
3a0fbe8fbdae776394cd93385366a4fd,unavailable,2017-12-12 14:23:58,2018-01-08,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
cbce204b327a87445b6e6c28e0c5bfb3,unavailable,2017-09-24 09:24:52,2017-10-10,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
47864ed19d3fc241f11b3d0bc59257e3,shipped,2017-03-15 12:42:58,2017-04-10,,OUTCOME_UNOBSERVED_BY_DATASET_END
b2fc127731e4fc8f7bd2d2c1898e59ca,unavailable,2017-06-14 10:31:55,2017-07-07,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
7634f2019b1d08e44a15dd3214c57182,shipped,2017-05-21 12:46:50,2017-06-13,,OUTCOME_UNOBSERVED_BY_DATASET_END
aa6f9a7c586c01fe6c9021341dfe1de7,shipped,2017-02-14 10:49:41,2017-03-17,,OUTCOME_UNOBSERVED_BY_DATASET_END
b68ddeb97ddf4e9a2aae5ca84590a596,shipped,2018-04-17 09:11:11,2018-05-24,,OUTCOME_UNOBSERVED_BY_DATASET_END
4ccbbab8f710965493ad65dc986dd9c2,processing,2017-12-23 16:34:25,2018-01-26,,OUTCOME_UNOBSERVED_BY_DATASET_END
d12d1afbf3c1f3356e80a5186ccfca67,shipped,2018-06-16 21:09:07,2018-07-16,,OUTCOME_UNOBSERVED_BY_DATASET_END
29b81e2d5bebb9616041efb0ebbc931d,canceled,2018-07-20 15:37:38,2018-08-02,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
d12398066a36e2022fcdbf83c458bcf2,shipped,2017-04-20 10:48:55,2017-05-12,,OUTCOME_UNOBSERVED_BY_DATASET_END
cb5ece4890234f69f2371e3179e42f73,shipped,2017-09-04 18:00:08,2017-09-26,,OUTCOME_UNOBSERVED_BY_DATASET_END
a90966534748634cbb133383bf0eee68,canceled,2018-02-01 16:49:17,2018-02-19,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
38b584be7174802377777bcd60e7a459,canceled,2017-11-02 23:12:48,2017-11-16,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
9c0e8894e1007783cb1b4922e9e46aef,shipped,2018-02-19 13:47:51,2018-03-19,,OUTCOME_UNOBSERVED_BY_DATASET_END
250eede6202cff2981de57cba5c1b08c,invoiced,2017-04-05 12:07:47,2017-05-02,,OUTCOME_UNOBSERVED_BY_DATASET_END
392ed9afd714e3c74767d0c4d3e3f477,canceled,2018-09-29 09:13:03,2018-10-15,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
cc07a8fdd3a8e94d683c8142a117dbc1,shipped,2018-01-11 17:11:11,2018-02-09,,OUTCOME_UNOBSERVED_BY_DATASET_END
ba00efda2a3a9607e8167e4802c02a16,shipped,2018-03-18 17:09:46,2018-04-11,,OUTCOME_UNOBSERVED_BY_DATASET_END
43f15e122ae8ae3eda33bf64b011c085,unavailable,2017-08-06 22:09:17,2017-08-29,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
66dbde751178d7674bd09f18b6d25006,canceled,2018-02-05 16:30:33,2018-03-12,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
ca62907242973957a5936319121c6f5f,shipped,2018-02-25 12:06:00,2018-04-23,,OUTCOME_UNOBSERVED_BY_DATASET_END
9111147b969505cb43b47663779162d0,shipped,2017-10-02 21:54:34,2017-10-25,,OUTCOME_UNOBSERVED_BY_DATASET_END
73745cfd1447d2cb71537b662d59b3b8,unavailable,2017-07-20 20:02:04,2017-08-11,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
a79ea0bbaa6e8a7b2a2a793862c418a8,invoiced,2018-03-16 22:12:33,2018-04-05,,OUTCOME_UNOBSERVED_BY_DATASET_END
20e87d0bc3b241dd3b4d34a6446d013e,canceled,2018-07-05 17:01:31,2018-08-22,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
ee987bbabed0cc87dc5354eb2b661740,canceled,2018-07-30 11:19:52,2018-08-15,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
4dd47e84e6b8ff4a63d0b8425e6d788e,unavailable,2016-10-06 23:49:18,2016-11-24,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
bf27902e7735a428c81f52189dec50e4,unavailable,2017-11-29 17:42:13,2017-12-21,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
5bca61e411c4fcce08327a8efc371911,canceled,2018-06-13 20:52:10,2018-07-11,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
20bb11438e00e6aeee1f68f34995c000,shipped,2018-03-04 15:39:33,2018-03-21,,OUTCOME_UNOBSERVED_BY_DATASET_END
e248283e6b8ba09b05efea1000d9478b,canceled,2018-03-03 19:20:13,2018-03-15,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
f1551636056618e77921de4bd2bb5e7c,invoiced,2017-02-23 10:30:45,2017-04-18,,OUTCOME_UNOBSERVED_BY_DATASET_END
edeae57fd6bee25e030ac14863a6ae0f,canceled,2018-03-27 18:28:20,2018-04-12,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
3bd3b4d482f916c2c9662b8da6f2758b,canceled,2018-08-20 15:07:42,2018-09-04,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
35481ae9f1ef5d7e8e8b79a2a84d7e42,shipped,2017-04-29 00:45:13,2017-05-29,,OUTCOME_UNOBSERVED_BY_DATASET_END
a6eaa4e9d0e172457c2f76bdd1face86,shipped,2017-11-15 18:00:59,2017-12-06,,OUTCOME_UNOBSERVED_BY_DATASET_END
791d454dd290baaf30d599c6183d7489,unavailable,2017-08-15 11:17:02,2017-09-15,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
8b24b76cb8cadb97c498a77b53fa3bb6,processing,2017-11-24 22:07:03,2017-12-15,,OUTCOME_UNOBSERVED_BY_DATASET_END
d35703faec55cda0ceeb4f50a4d584ae,canceled,2018-07-16 22:08:56,2018-07-30,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
d8bd004470081a1d36e3fc745cd96951,canceled,2017-05-30 10:54:45,2017-06-20,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
ea3d171a91e27a6f523ad45abb5dcf20,shipped,2018-04-11 19:12:03,2018-05-03,,OUTCOME_UNOBSERVED_BY_DATASET_END
1b9c491d2bd15c21c2e2cfdda8769335,processing,2017-10-17 16:35:33,2017-11-14,,OUTCOME_UNOBSERVED_BY_DATASET_END
36cde427894b4797db8316e92b8e58f2,unavailable,2017-03-23 21:53:52,2017-04-11,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
41262f14e0abde70b2d3683fe4b257d6,canceled,2018-06-26 18:51:52,2018-07-20,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
529aada4497d124d483d26ebb8ae9606,shipped,2017-11-15 18:16:13,2017-12-12,,OUTCOME_UNOBSERVED_BY_DATASET_END
0d5a676d302e3fd20182bd158cde4371,canceled,2017-11-29 00:05:15,2017-12-13,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
0b8558ffb8ef05e5abef8d7bf4a95884,shipped,2018-02-19 18:36:01,2018-03-09,,OUTCOME_UNOBSERVED_BY_DATASET_END
aa7c3f20fab2d3cb0f76ab5165e47618,canceled,2018-02-15 11:40:45,2018-03-09,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
a6ade711f329afba041f4c8cfa9ec963,shipped,2018-07-23 23:58:12,2018-08-10,,OUTCOME_UNOBSERVED_BY_DATASET_END
00ff0cf5583758e6964723e42f111bf4,canceled,2017-04-10 00:45:56,2017-05-04,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
9a4ae4d5c3a3dabdf42e5d7ec4203ed2,processing,2017-01-23 02:54:13,2017-03-06,,OUTCOME_UNOBSERVED_BY_DATASET_END
9662b2b232add4b9dca5f9f755680cbd,processing,2018-01-04 00:30:21,2018-01-29,,OUTCOME_UNOBSERVED_BY_DATASET_END
b7fa03eeccba341d5ab0dc86bfb1b08c,unavailable,2018-07-28 18:42:13,2018-08-03,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
1118f05e23d1a8082fa47f8a377de658,canceled,2018-08-07 15:05:23,2018-08-13,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
a8f7a1d76c02dc4a7c5177aee8c2b02c,shipped,2017-01-29 10:02:37,2017-03-17,,OUTCOME_UNOBSERVED_BY_DATASET_END
16fe5fdb7f5aa0c9e841387dfec29821,processing,2017-01-25 10:11:38,2017-03-06,,OUTCOME_UNOBSERVED_BY_DATASET_END
ef5c29cd9f6ba37c0363b4d739709b70,processing,2017-07-29 18:56:11,2017-08-25,,OUTCOME_UNOBSERVED_BY_DATASET_END
1a15c3f0d977e18e8a0d47ea1a9ffbbf,shipped,2017-06-26 00:22:23,2017-07-07,,OUTCOME_UNOBSERVED_BY_DATASET_END
78e56715d38f43fe67193581b89e616c,shipped,2018-07-09 12:45:09,2018-08-03,,OUTCOME_UNOBSERVED_BY_DATASET_END
6ceb24a53abed9d619d077dc285fffb8,shipped,2017-04-15 13:36:56,2017-05-24,,OUTCOME_UNOBSERVED_BY_DATASET_END
335f8f913a1d29120e07b6bb9847d73c,unavailable,2018-05-12 15:28:13,2018-05-22,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
441c901e2503e4802ab098944bf13df6,shipped,2018-01-04 12:38:02,2018-02-02,,OUTCOME_UNOBSERVED_BY_DATASET_END
d859b40b1d9bb3cdd347358688bc3272,unavailable,2017-10-10 12:55:03,2017-11-08,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
03df18ab5ba4464030b07f49dc6d206e,shipped,2017-05-25 09:10:21,2017-06-26,,OUTCOME_UNOBSERVED_BY_DATASET_END
4ed4fa202c468c14366fbf603c8698fd,canceled,2018-07-29 00:04:04,2018-08-22,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
34add8976995eea31cf36aa691b32773,shipped,2018-04-09 21:30:41,2018-04-19,,OUTCOME_UNOBSERVED_BY_DATASET_END
c689c936050f0c8fa39e46f97d99a633,processing,2017-05-06 10:06:11,2017-05-29,,OUTCOME_UNOBSERVED_BY_DATASET_END
8e572fc4edc8dafc89bb18bf812916e6,canceled,2018-01-26 17:26:33,2018-03-02,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
e5882de2409ffb5a26782367e95b91ba,unavailable,2017-06-30 13:26:22,2017-08-08,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
3c8702d3b056de079d6cdd6ee1ffeb55,unavailable,2017-02-22 12:31:15,2017-03-21,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
52ffca67c47f7bc4350f82b1d2c20dec,canceled,2017-11-26 18:42:08,2017-12-20,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
7cd5af34e77c36b52c7af3c605135722,shipped,2017-06-12 11:47:05,2017-07-05,,OUTCOME_UNOBSERVED_BY_DATASET_END
31b91033dcb0502e616f40ced16dccc6,unavailable,2017-07-17 09:38:11,2017-08-21,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
55aa287c6ca17e8c3262b9ef1e12fac6,unavailable,2017-03-04 12:15:08,2017-03-27,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
053245dc8f6f668c40923c3aedcd384e,shipped,2017-06-06 19:09:17,2017-07-17,,OUTCOME_UNOBSERVED_BY_DATASET_END
4c8e63c1d25a7a7647782967c60a0677,shipped,2017-08-25 16:17:02,2017-09-19,,OUTCOME_UNOBSERVED_BY_DATASET_END
adf5a3d223336c6b7965f3027bb7ddc2,unavailable,2017-11-13 20:54:32,2017-12-06,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
feacbb2f31e0c7fcaa4ba9c35d879347,shipped,2017-12-14 09:13:33,2018-01-11,,OUTCOME_UNOBSERVED_BY_DATASET_END
16e27874a42f09b20f86847e6f976126,shipped,2017-07-02 15:53:47,2017-07-27,,OUTCOME_UNOBSERVED_BY_DATASET_END
5123fb3580d7dd11bfd9c25321e43ed5,invoiced,2017-06-13 15:24:53,2017-07-11,,OUTCOME_UNOBSERVED_BY_DATASET_END
132f21680dc8ddaecc8b954cefc515b9,invoiced,2018-01-07 16:19:04,2018-01-24,,OUTCOME_UNOBSERVED_BY_DATASET_END
debae70295ed78cb6084b1f999e60724,invoiced,2017-11-17 10:24:45,2017-12-07,,OUTCOME_UNOBSERVED_BY_DATASET_END
834550696228970ef03d30419db216e1,unavailable,2017-10-29 19:19:56,2017-12-04,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
bfb8512783ccd2271d2e96d3b856bf2b,invoiced,2017-09-16 12:37:51,2017-10-06,,OUTCOME_UNOBSERVED_BY_DATASET_END
29446d5a7212cd18dec57e1ba28c2dee,shipped,2018-08-02 20:17:15,2018-08-21,,OUTCOME_UNOBSERVED_BY_DATASET_END
cd1c9899cfb848c241d0b93fdfc10df9,processing,2017-09-20 01:23:46,2017-10-11,,OUTCOME_UNOBSERVED_BY_DATASET_END
b93ffbad842670470ec41f35a317ee65,unavailable,2017-02-08 22:47:10,2017-03-07,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
453cabc3a3d6d0d80bd08d9eefb6a607,unavailable,2017-12-06 19:47:40,2018-01-04,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
58d9d5cd92518cf1b61072e5edfd768d,shipped,2018-08-12 12:13:28,2018-08-24,,OUTCOME_UNOBSERVED_BY_DATASET_END
59fecfd658937396ab6180c0b9a99a89,shipped,2017-12-15 14:25:41,2018-01-10,,OUTCOME_UNOBSERVED_BY_DATASET_END
e652cdad31d24dcb467a5353d5583ad0,shipped,2018-04-10 20:27:20,2018-05-15,,OUTCOME_UNOBSERVED_BY_DATASET_END
c3ccbb768cf5b9a900ca06d9031c3cf7,shipped,2017-11-22 21:10:50,2017-12-12,,OUTCOME_UNOBSERVED_BY_DATASET_END
e834a6d9d3cea0c687c250fc654a0232,canceled,2018-04-25 16:48:12,2018-05-14,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
e7dfe42bb50a6acce37e168e44260a51,canceled,2018-02-14 01:59:02,2018-03-09,,NOT_APPLICABLE_TERMINAL_NON_DELIVERY
49bf06962eeb0701f8757f0a7d6d74d1,shipped,2017-02-20 09:42:29,2017-04-06,,OUTCOME_UNOBSERVED_BY_DATASET_END
